,postal_code,state_id,state,city,county_name,2021,All_Residential,Multi_Family_homes,Condo/Co-op,Single_Family_Homes,Towmhomes
10978,30257,GA,Georgia,Milner,Lamar,199092.0,12,0,0,12,0
10979,77803,TX,Texas,Bryan,Brazos,213981.0,10,0,0,10,3
10980,1072,MA,Massachusetts,Shutesbury,Franklin,313455.0,8,6,0,8,0
10981,54499,WI,Wisconsin,Wittenberg,Shawano,174539.0,12,3,0,12,0
10982,71743,AR,Arkansas,Gurdon,Clark,103208.0,12,0,0,12,0
10983,20184,VA,Virginia,Upperville,Fauquier,888159.0,11,0,0,11,0
10984,1129,MA,Massachusetts,Springfield,Hampden,233072.0,12,12,9,10,7
10985,17301,PA,Pennsylvania,Abbottstown,Adams,248378.0,12,1,0,12,10
10986,92378,CA,California,Rimforest,San Bernardino,242125.0,8,0,0,8,0
10987,22738,VA,Virginia,Rochelle,Madison,410179.0,12,0,0,12,0
10988,94599,CA,California,Yountville,Napa,1125919.0,12,0,12,12,4
10989,53210,WI,Wisconsin,Milwaukee,Milwaukee,123327.0,12,12,1,12,0
10990,18902,PA,Pennsylvania,Doylestown,Bucks,527828.0,12,4,0,12,12
10991,10923,NY,New York,Garnerville,Rockland,336823.0,12,10,12,12,0
10992,74864,OK,Oklahoma,Prague,Lincoln,182375.0,12,0,0,12,0
10993,27608,NC,North Carolina,Raleigh,Wake,605905.0,12,7,12,12,12
10994,38012,TN,Tennessee,Brownsville,Haywood,118759.0,11,3,3,11,0
10995,33412,FL,Florida,West Palm Beach,Palm Beach,389266.0,12,0,12,12,12
10996,19035,PA,Pennsylvania,Gladwyne,Montgomery,1125045.0,12,0,0,12,5
10997,61031,IL,Illinois,Franklin Grove,Lee,107867.0,12,6,0,12,0
10998,44112,OH,Ohio,Cleveland,Cuyahoga,78156.0,12,12,2,12,0
10999,12836,NY,New York,Hague,Warren,520633.0,12,0,0,12,0
11000,22732,VA,Virginia,Radiant,Madison,298158.0,12,0,0,12,0
11001,5495,VT,Vermont,Williston,Chittenden,422404.0,12,7,12,12,12
11002,27233,NC,North Carolina,Climax,Randolph,221200.0,12,0,0,12,0
11003,5730,VT,Vermont,Belmont,Rutland,307542.0,12,0,0,12,0
11004,75853,TX,Texas,Montalba,Anderson,303240.0,6,0,0,6,0
11005,48853,MI,Michigan,Maple Rapids,Clinton,142319.0,11,0,0,11,0
11006,43045,OH,Ohio,Milford Center,Union,264242.0,12,0,0,12,0
11007,30024,GA,Georgia,Suwanee,Gwinnett,435617.0,12,12,12,12,12
11008,96815,HI,Hawaii,Honolulu,Honolulu,875119.0,12,0,12,12,0
11009,90402,CA,California,Santa Monica,Los Angeles,3413061.0,12,0,12,12,11
11010,20003,DC,Columbia,Washington,District of Columbia,918792.0,12,10,12,12,12
11011,95641,CA,California,Isleton,Sacramento,545339.0,12,7,0,12,0
11012,15120,PA,Pennsylvania,Homestead,Allegheny,138295.0,12,11,3,12,7
11013,53225,WI,Wisconsin,Milwaukee,Milwaukee,146197.0,12,12,12,12,0
11014,92102,CA,California,San Diego,San Diego,645203.0,12,12,12,12,11
11015,40361,KY,Kentucky,Paris,Bourbon,158978.0,12,3,0,12,12
11016,44260,OH,Ohio,Mogadore,Portage,195758.0,12,9,3,12,0
11017,60549,IL,Illinois,Serena,LaSalle,352300.0,9,0,0,9,0
11018,40272,KY,Kentucky,Louisville,Jefferson,178041.0,12,0,12,12,6
11019,73129,OK,Oklahoma,Oklahoma City,Oklahoma,80112.0,12,4,0,12,0
11020,30005,GA,Georgia,Alpharetta,Fulton,460551.0,12,0,10,12,12
11021,17078,PA,Pennsylvania,Palmyra,Lebanon,230250.0,12,12,3,12,12
11022,80456,CO,Colorado,Jefferson,Park,422150.0,12,0,0,12,0
11023,33841,FL,Florida,Fort Meade,Polk,176250.0,12,3,0,12,0
11024,63028,MO,Missouri,Festus,Jefferson,218536.0,12,5,1,12,0
11025,55388,MN,Minnesota,Watertown,Carver,282095.0,12,7,0,12,12
11026,12175,NY,New York,Summit,Schoharie,144183.0,12,0,0,12,0
11027,80814,CO,Colorado,Divide,Teller,,12,0,0,12,2
11028,76064,TX,Texas,Maypearl,Ellis,400614.0,12,4,0,12,0
11029,33616,FL,Florida,Tampa,Hillsborough,398786.0,12,8,12,12,12
11030,21676,MD,Maryland,Wittman,Talbot,470000.0,9,0,0,9,0
11031,60188,IL,Illinois,Carol Stream,DuPage,242613.0,12,0,12,12,12
11032,2630,MA,Massachusetts,Barnstable,Barnstable,736375.0,12,0,4,12,0
11033,3243,NH,New Hampshire,Hill,Merrimack,293690.0,12,0,0,12,0
11034,29453,SC,South Carolina,Jamestown,Berkeley,285364.0,11,0,0,11,0
11035,35175,AL,Alabama,Union Grove,Marshall,275359.0,12,0,1,12,0
11036,43341,OH,Ohio,New Bloomington,Marion,144060.0,10,0,0,10,0
11037,10282,NY,New York,New York,New York,2778500.0,10,0,10,0,0
11038,3598,NH,New Hampshire,Whitefield,Coos,240606.0,12,2,0,12,0
11039,80649,CO,Colorado,Orchard,Morgan,465000.0,6,0,0,6,0
11040,90016,CA,California,Los Angeles,Los Angeles,923300.0,12,12,12,12,12
11041,22727,VA,Virginia,Madison,Madison,340598.0,12,0,0,12,0
11042,35618,AL,Alabama,Courtland,Lawrence,118500.0,12,0,0,12,0
11043,55949,MN,Minnesota,Lanesboro,Fillmore,233979.0,12,0,0,12,0
11044,55722,MN,Minnesota,Coleraine,Itasca,171553.0,12,0,0,12,4
11045,43549,OH,Ohio,Ney,Defiance,125609.0,11,0,0,11,0
11046,43964,OH,Ohio,Toronto,Jefferson,106370.0,12,0,0,12,1
11047,56171,MN,Minnesota,Sherburn,Martin,145871.0,12,0,0,12,0
11048,97348,OR,Oregon,Halsey,Linn,302176.0,12,3,0,12,0
11049,15923,PA,Pennsylvania,Bolivar,Westmoreland,182500.0,10,0,0,10,0
11050,11005,NY,New York,Floral Park,Queens,415729.0,12,0,12,0,0
11051,2347,MA,Massachusetts,Lakeville,Plymouth,469641.0,12,3,12,12,9
11052,61337,IL,Illinois,Malden,Bureau,66806.0,9,0,0,9,0
11053,48001,MI,Michigan,Algonac,St. Clair,234240.0,12,0,12,12,0
11054,55972,MN,Minnesota,Saint Charles,Winona,212721.0,12,7,0,12,0
11055,19963,DE,Delaware,Milford,Sussex,239439.0,12,11,12,12,12
11056,10025,NY,New York,New York,New York,2339815.0,12,7,12,3,3
11057,50118,IA,Iowa,Hartford,Warren,198450.0,10,0,0,10,0
11058,63376,MO,Missouri,Saint Peters,St. Charles,271471.0,12,6,12,12,0
11059,20765,MD,Maryland,Galesville,Anne Arundel,596650.0,12,0,0,12,0
11060,35954,AL,Alabama,Attalla,Etowah,130232.0,12,1,0,12,0
11061,72933,AR,Arkansas,Charleston,Franklin,316500.0,4,0,0,4,0
11062,21623,MD,Maryland,Church Hill,Queen Anne's,265837.0,12,0,0,12,11
11063,55943,MN,Minnesota,Houston,Houston,202312.0,12,0,0,12,0
11064,10474,NY,New York,Bronx,Bronx,598750.0,4,4,2,0,0
11065,95422,CA,California,Clearlake,Lake,214897.0,12,10,0,12,0
11066,80651,CO,Colorado,Platteville,Weld,445389.0,12,0,0,12,3
11067,78852,TX,Texas,Eagle Pass,Maverick,228369.0,10,0,0,10,0
11068,31220,GA,Georgia,Macon,Bibb,216308.0,12,0,0,12,5
11069,8560,NJ,New Jersey,Titusville,Mercer,446354.0,12,0,0,12,0
11070,7626,NJ,New Jersey,Cresskill,Bergen,723729.0,12,0,10,12,9
11071,13206,NY,New York,Syracuse,Onondaga,136021.0,12,12,0,12,10
11072,60643,IL,Illinois,Chicago,Cook,185234.0,12,11,12,12,12
11073,78640,TX,Texas,Kyle,Hays,350228.0,12,6,3,12,9
11074,20735,MD,Maryland,Clinton,Prince George's,369726.0,12,0,0,12,12
11075,17003,PA,Pennsylvania,Annville,Lebanon,233213.0,12,9,0,12,12
11076,84320,UT,Utah,Lewiston,Cache,321198.0,12,0,0,12,0
11077,64157,MO,Missouri,Kansas City,Clay,289925.0,12,0,0,12,12
11078,98371,WA,Washington,Puyallup,Pierce,545948.0,12,12,6,12,3
11079,15009,PA,Pennsylvania,Beaver,Beaver,256534.0,12,6,10,12,0
11080,19060,PA,Pennsylvania,Garnet Valley,Delaware,479754.0,12,0,10,12,12
11081,60013,IL,Illinois,Cary,McHenry,248574.0,12,0,10,12,12
11082,78756,TX,Texas,Austin,Travis,632709.0,12,8,12,12,8
11083,44049,OH,Ohio,Kipton,Lorain,174888.0,8,0,0,8,0
11084,4091,ME,Maine,West Baldwin,Cumberland,296414.0,11,0,0,11,0
11085,72315,AR,Arkansas,Blytheville,Mississippi,116471.0,12,0,0,12,0
11086,84082,UT,Utah,Wallsburg,Wasatch,293750.0,4,0,0,4,0
11087,75650,TX,Texas,Hallsville,Harrison,319950.0,4,0,0,4,0
11088,48176,MI,Michigan,Saline,Washtenaw,338208.0,12,7,12,12,0
11089,80209,CO,Colorado,Denver,Denver,811864.0,12,9,12,12,12
11090,10459,NY,New York,Bronx,Bronx,509252.0,12,12,12,8,0
11091,8066,NJ,New Jersey,Paulsboro,Gloucester,163376.0,12,12,0,12,12
11092,15413,PA,Pennsylvania,Allison,Fayette,24740.0,4,0,0,3,1
11093,80751,CO,Colorado,Sterling,Logan,186170.0,12,9,3,12,6
11094,61565,IL,Illinois,Sparland,Marshall,186250.0,6,0,0,6,0
11095,15012,PA,Pennsylvania,Belle Vernon,Westmoreland,183906.0,12,9,10,12,0
11096,53069,WI,Wisconsin,Okauchee,Waukesha,347573.0,12,0,9,11,0
11097,80621,CO,Colorado,Fort Lupton,Weld,420771.0,12,7,0,12,6
11098,61319,IL,Illinois,Cornell,Livingston,95392.0,12,0,0,12,0
11099,48473,MI,Michigan,Swartz Creek,Genesee,199339.0,12,0,12,12,0
11100,55306,MN,Minnesota,Burnsville,Dakota,331755.0,12,3,11,12,12
11101,90040,CA,California,Los Angeles,Los Angeles,553953.0,12,8,8,12,3
11102,78870,TX,Texas,Knippa,Uvalde,210571.0,7,0,0,7,0
11103,97114,OR,Oregon,Dayton,Yamhill,383118.0,12,3,0,12,3
11104,63771,MO,Missouri,Oran,Scott,112304.0,12,0,0,12,0
11105,20778,MD,Maryland,West River,Anne Arundel,508996.0,12,0,0,12,0
11106,61379,IL,Illinois,Wyanet,Bureau,97456.0,8,0,0,8,0
11107,12059,NY,New York,East Berne,Albany,219229.0,12,0,0,12,0
11108,48081,MI,Michigan,Saint Clair Shores,Macomb,169661.0,12,2,12,12,0
11109,98403,WA,Washington,Tacoma,Pierce,598470.0,12,12,12,12,5
11110,28032,NC,North Carolina,Cramerton,Gaston,254601.0,12,3,0,12,12
11111,35186,AL,Alabama,Wilsonville,Shelby,310058.0,12,0,0,12,0
11112,11743,NY,New York,Huntington,Suffolk,672802.0,12,10,12,12,11
11113,26753,WV,West Virginia,Ridgeley,Mineral,154498.0,12,7,0,12,0
11114,49030,MI,Michigan,Burr Oak,St. Joseph,129400.0,12,3,0,12,0
11115,43605,OH,Ohio,Toledo,Lucas,67400.0,12,12,3,12,0
11116,55084,MN,Minnesota,Taylors Falls,Chisago,273448.0,12,0,0,12,10
11117,99503,AK,Alaska,Anchorage,Anchorage,295412.0,12,12,12,12,0
11118,1984,MA,Massachusetts,Wenham,Essex,746460.0,12,3,5,12,12
11119,3607,NH,New Hampshire,South Acworth,Sullivan,263375.0,8,0,0,8,0
11120,73645,OK,Oklahoma,Erick,Beckham,84308.0,12,0,0,12,0
11121,48440,MI,Michigan,Hadley,Lapeer,208500.0,6,0,0,6,0
11122,53811,WI,Wisconsin,Hazel Green,Grant,204675.0,12,0,0,12,0
11123,49301,MI,Michigan,Ada,Kent,479303.0,12,0,12,12,0
11124,76550,TX,Texas,Lampasas,Lampasas,235268.0,12,0,0,12,4
11125,64015,MO,Missouri,Blue Springs,Jackson,214737.0,12,12,10,12,12
11126,54171,WI,Wisconsin,Sobieski,Oconto,354885.0,12,0,0,12,0
11127,45305,OH,Ohio,Bellbrook,Greene,262747.0,12,6,8,12,0
11128,11757,NY,New York,Lindenhurst,Suffolk,482977.0,12,12,7,12,0
11129,17527,PA,Pennsylvania,Gap,Lancaster,265956.0,12,3,0,12,0
11130,49014,MI,Michigan,Battle Creek,Calhoun,151848.0,12,12,0,12,0
11131,62018,IL,Illinois,Cottage Hills,Madison,78696.0,12,0,0,12,0
11132,73438,OK,Oklahoma,Healdton,Carter,106795.0,11,0,0,11,0
11133,71956,AR,Arkansas,Mountain Pine,Garland,57173.0,11,0,0,11,0
11134,84648,UT,Utah,Nephi,Juab,333841.0,12,5,3,12,8
11135,94085,CA,California,Sunnyvale,Santa Clara,1380544.0,12,9,12,12,12
11136,35235,AL,Alabama,Birmingham,Jefferson,138362.0,12,0,4,12,12
11137,90049,CA,California,Los Angeles,Los Angeles,2011260.0,12,4,12,12,12
11138,19151,PA,Pennsylvania,Philadelphia,Philadelphia,283311.0,12,11,0,12,12
11139,32317,FL,Florida,Tallahassee,Leon,327013.0,12,0,6,12,12
11140,7931,NJ,New Jersey,Far Hills,Somerset,935177.0,12,2,1,12,0
11141,14615,NY,New York,Rochester,Monroe,118562.0,12,12,4,12,12
11142,39194,MS,Mississippi,Yazoo City,Yazoo,117908.0,12,0,0,12,0
11143,75024,TX,Texas,Plano,Collin,516804.0,12,0,7,12,12
11144,32922,FL,Florida,Cocoa,Brevard,201289.0,12,12,12,12,10
11145,84075,UT,Utah,Syracuse,Davis,461092.0,12,0,0,12,11
11146,38580,TN,Tennessee,Rickman,Overton,316045.0,10,0,0,10,0
11147,39563,MS,Mississippi,Moss Point,Jackson,79088.0,12,0,0,12,0
11148,22611,VA,Virginia,Berryville,Clarke,393570.0,12,6,0,12,9
11149,40513,KY,Kentucky,Lexington,Fayette,410735.0,12,0,9,12,12
11150,4254,ME,Maine,Livermore Falls,Androscoggin,123985.0,12,9,0,12,0
11151,95355,CA,California,Modesto,Stanislaus,393549.0,12,12,12,12,3
11152,56371,MN,Minnesota,Roscoe,Stearns,188253.0,7,0,0,7,0
11153,98107,WA,Washington,Seattle,King,832327.0,12,12,12,12,12
11154,29690,SC,South Carolina,Travelers Rest,Greenville,330362.0,12,0,8,12,6
11155,95323,CA,California,Hickman,Stanislaus,1217500.0,5,0,0,5,0
11156,10012,NY,New York,New York,New York,3052234.0,12,0,12,6,0
11157,45405,OH,Ohio,Dayton,Montgomery,73199.0,12,12,12,12,0
11158,5647,VT,Vermont,Cabot,Washington,233115.0,12,3,0,12,0
11159,14605,NY,New York,Rochester,Monroe,141733.0,12,12,0,12,6
11160,56637,MN,Minnesota,Talmoon,Itasca,135214.0,7,0,0,7,0
11161,27581,NC,North Carolina,Stem,Granville,254292.0,12,0,0,12,0
11162,89445,NV,Nevada,Winnemucca,Humboldt,273629.0,12,5,3,12,11
11163,54151,WI,Wisconsin,Niagara,Marinette,107050.0,12,0,0,12,0
11164,80452,CO,Colorado,Idaho Springs,Clear Creek,485804.0,12,6,0,12,6
11165,43136,OH,Ohio,Lithopolis,Fairfield,302300.0,12,3,1,12,0
11166,39114,MS,Mississippi,Mendenhall,Simpson,147625.0,12,0,0,12,0
11167,73116,OK,Oklahoma,Oklahoma City,Oklahoma,274331.0,12,11,12,12,12
11168,64012,MO,Missouri,Belton,Cass,192310.0,12,9,0,12,12
11169,40464,KY,Kentucky,Parksville,Boyle,109805.0,10,0,0,10,0
11170,55973,MN,Minnesota,Sargeant,Mower,370000.0,3,0,0,3,0
11171,28034,NC,North Carolina,Dallas,Gaston,213646.0,12,8,0,12,10
11172,68041,NE,Nebraska,Mead,Saunders,190955.0,11,0,0,11,0
11173,70031,LA,Louisiana,Ama,St. Charles,200448.0,11,0,0,11,0
11174,30248,GA,Georgia,Locust Grove,Henry,276306.0,12,0,0,12,0
11175,60622,IL,Illinois,Chicago,Cook,679465.0,12,12,12,12,12
11176,8352,NJ,New Jersey,Rosenhayn,Cumberland,210000.0,1,0,0,1,0
11177,32579,FL,Florida,Shalimar,Okaloosa,279196.0,12,0,12,12,12
11178,38778,MS,Mississippi,Sunflower,Sunflower,65000.0,3,0,0,0,3
11179,54767,WI,Wisconsin,Spring Valley,Pierce,225104.0,12,0,0,12,0
11180,62216,IL,Illinois,Aviston,Clinton,239917.0,12,0,0,12,0
11181,83346,ID,Idaho,Oakley,Cassia,235082.0,8,3,0,8,0
11182,72952,AR,Arkansas,Rudy,Crawford,483333.0,6,0,0,6,0
11183,45237,OH,Ohio,Cincinnati,Hamilton,150699.0,12,12,11,12,9
11184,73458,OK,Oklahoma,Springer,Carter,183464.0,7,0,0,7,0
11185,12501,NY,New York,Amenia,Dutchess,354538.0,12,5,0,12,0
11186,90706,CA,California,Bellflower,Los Angeles,652596.0,12,12,12,12,12
11187,3857,NH,New Hampshire,Newmarket,Rockingham,373113.0,12,11,12,12,12
11188,30363,GA,Georgia,Atlanta,Fulton,362282.0,12,2,12,0,12
11189,17967,PA,Pennsylvania,Ringtown,Schuylkill,154517.0,12,3,0,12,3
11190,37183,TN,Tennessee,Wartrace,Bedford,360471.0,12,0,0,12,0
11191,15224,PA,Pennsylvania,Pittsburgh,Allegheny,290295.0,12,12,10,12,12
11192,32653,FL,Florida,Gainesville,Alachua,234031.0,12,11,2,12,11
11193,73179,OK,Oklahoma,Oklahoma City,Oklahoma,221435.0,12,7,0,12,5
11194,18920,PA,Pennsylvania,Erwinna,Bucks,670062.0,12,0,0,12,0
11195,33183,FL,Florida,Miami,Miami-Dade,316696.0,12,0,12,12,12
11196,22554,VA,Virginia,Stafford,Stafford,368424.0,12,0,12,12,12
11197,84310,UT,Utah,Eden,Weber,635795.0,12,0,12,12,12
11198,14111,NY,New York,North Collins,Erie,118892.0,12,9,0,12,0
11199,74033,OK,Oklahoma,Glenpool,Tulsa,202750.0,12,3,0,12,0
11200,92254,CA,California,Mecca,Riverside,226908.0,12,0,0,12,0
11201,72136,AR,Arkansas,Romance,White,163625.0,12,0,0,12,0
11202,76857,TX,Texas,May,Brown,150246.0,12,0,0,12,0
11203,92037,CA,California,La Jolla,San Diego,1704771.0,12,11,12,12,12
11204,44084,OH,Ohio,Rock Creek,Ashtabula,160341.0,12,6,3,12,0
11205,16218,PA,Pennsylvania,Cowansville,Armstrong,537193.0,7,0,0,7,0
11206,79927,TX,Texas,El Paso,El Paso,180590.0,12,12,0,12,0
11207,33328,FL,Florida,Fort Lauderdale,Broward,392719.0,12,3,12,12,12
11208,98068,WA,Washington,Snoqualmie Pass,Kittitas,707773.0,12,0,12,12,7
11209,90606,CA,California,Whittier,Los Angeles,634431.0,12,3,0,12,7
11210,17069,PA,Pennsylvania,New Buffalo,Perry,83000.0,1,0,0,1,0
11211,8732,NJ,New Jersey,Island Heights,Ocean,408430.0,12,0,6,12,0
11212,92372,CA,California,Pinon Hills,San Bernardino,438375.0,12,0,0,12,0
11213,29809,SC,South Carolina,New Ellenton,Aiken,150335.0,11,0,0,11,0
11214,2907,RI,Rhode Island,Providence,Providence,267691.0,12,12,12,12,3
11215,95635,CA,California,Greenwood,El Dorado,502767.0,12,6,0,12,0
11216,31301,GA,Georgia,Allenhurst,Liberty,203212.0,12,0,0,12,0
11217,33704,FL,Florida,Saint Petersburg,Pinellas,558168.0,12,12,12,12,12
11218,61772,IL,Illinois,Shirley,McLean,156000.0,3,0,0,3,0
11219,75002,TX,Texas,Allen,Collin,334476.0,12,8,12,12,9
11220,68422,NE,Nebraska,Pickrell,Gage,197820.0,12,0,0,12,0
11221,70730,LA,Louisiana,Ethel,East Feliciana,265414.0,11,0,0,11,0
11222,37754,TN,Tennessee,Heiskell,Anderson,270622.0,12,0,0,12,0
11223,11239,NY,New York,Brooklyn,Kings,472500.0,4,1,3,1,0
11224,78726,TX,Texas,Austin,Travis,606966.0,12,0,11,12,8
11225,7204,NJ,New Jersey,Roselle Park,Union,415847.0,12,12,5,12,0
11226,64050,MO,Missouri,Independence,Jackson,156784.0,12,12,7,12,10
11227,4057,ME,Maine,North Bridgton,Cumberland,274386.0,11,0,0,11,0
11228,19078,PA,Pennsylvania,Ridley Park,Delaware,236332.0,12,6,7,12,12
11229,94538,CA,California,Fremont,Alameda,1103930.0,12,6,12,12,12
11230,10931,NY,New York,Hillburn,Rockland,413746.0,12,3,0,12,3
11231,23059,VA,Virginia,Glen Allen,Henrico,439393.0,12,0,12,12,12
11232,64504,MO,Missouri,Saint Joseph,Buchanan,85400.0,12,7,0,12,0
11233,29730,SC,South Carolina,Rock Hill,York,223192.0,12,9,10,12,12
11234,60471,IL,Illinois,Richton Park,Cook,137378.0,12,0,12,12,12
11235,1011,MA,Massachusetts,Chester,Hampden,198071.0,9,3,0,9,0
11236,76561,TX,Texas,Oglesby,Coryell,266429.0,7,0,0,7,0
11237,48390,MI,Michigan,Walled Lake,Oakland,249911.0,12,0,12,12,0
11238,19083,PA,Pennsylvania,Havertown,Delaware,313088.0,12,12,12,12,12
11239,12823,NY,New York,Cossayuna,Washington,455000.0,4,0,0,4,0
11240,23503,VA,Virginia,Norfolk,Norfolk,250268.0,12,12,12,12,12
11241,22643,VA,Virginia,Markham,Fauquier,756250.0,6,0,0,6,0
11242,63301,MO,Missouri,Saint Charles,St. Charles,226226.0,12,12,9,12,0
11243,99040,WA,Washington,Wellpinit,Stevens,430900.0,5,0,0,5,0
11244,60004,IL,Illinois,Arlington Heights,Cook,321404.0,12,10,12,12,12
11245,87017,NM,New Mexico,Gallina,Rio Arriba,199000.0,2,0,0,2,0
11246,44509,OH,Ohio,Youngstown,Mahoning,61977.0,12,8,0,12,0
11247,54722,WI,Wisconsin,Augusta,Eau Claire,154880.0,12,3,0,12,0
11248,64158,MO,Missouri,Kansas City,Clay,338963.0,12,0,0,12,5
11249,6340,CT,Connecticut,Groton,New London,228339.0,12,12,12,12,0
11250,8848,NJ,New Jersey,Milford,Hunterdon,331909.0,12,7,0,12,4
11251,44305,OH,Ohio,Akron,Summit,88732.0,12,12,0,12,0
11252,2111,MA,Massachusetts,Boston,Suffolk,975815.0,12,0,12,3,0
11253,61884,IL,Illinois,White Heath,Piatt,290851.0,8,3,0,8,0
11254,92091,CA,California,Rancho Santa Fe,San Diego,1913854.0,12,0,12,12,12
11255,45345,OH,Ohio,New Lebanon,Montgomery,121343.0,12,7,0,12,0
11256,43773,OH,Ohio,Quaker City,Guernsey,160031.0,12,0,0,12,0
11257,10520,NY,New York,Croton On Hudson,Westchester,520005.0,12,6,12,12,0
11258,78734,TX,Texas,Austin,Travis,592190.0,12,12,12,12,7
11259,43953,OH,Ohio,Steubenville,Jefferson,168452.0,12,4,5,12,0
11260,7114,NJ,New Jersey,Newark,Essex,420750.0,12,12,0,12,0
11261,19096,PA,Pennsylvania,Wynnewood,Montgomery,433242.0,12,8,12,12,12
11262,97492,OR,Oregon,Westfir,Lane,368611.0,9,0,0,9,0
11263,92117,CA,California,San Diego,San Diego,738375.0,12,10,12,12,12
11264,49315,MI,Michigan,Byron Center,Kent,343552.0,12,0,12,12,0
11265,22213,VA,Virginia,Arlington,Arlington,883134.0,12,0,12,12,12
11266,50028,IA,Iowa,Baxter,Jasper,182184.0,12,5,0,12,0
11267,2822,RI,Rhode Island,Exeter,Washington,449100.0,12,2,12,12,0
11268,20609,MD,Maryland,Avenue,St. Mary's,362643.0,12,0,0,12,0
11269,13361,NY,New York,Jordanville,Herkimer,242130.0,6,0,0,6,0
11270,61019,IL,Illinois,Davis,Stephenson,234939.0,12,0,0,12,0
11271,92268,CA,California,Pioneertown,San Bernardino,610062.0,12,0,0,12,0
11272,97017,OR,Oregon,Colton,Clackamas,572882.0,12,0,0,12,0
11273,33610,FL,Florida,Tampa,Hillsborough,216621.0,12,7,3,12,12
11274,5761,VT,Vermont,Pawlet,Rutland,351583.0,12,0,0,12,0
11275,38053,TN,Tennessee,Millington,Shelby,224526.0,12,0,3,12,3
11276,45337,OH,Ohio,Laura,Miami,156508.0,12,0,0,12,0
11277,20675,MD,Maryland,Pomfret,Charles,419650.0,12,0,0,12,0
11278,26714,WV,West Virginia,Delray,Hampshire,164879.0,12,0,0,12,0
11279,21211,MD,Maryland,Baltimore,Baltimore,267706.0,12,9,12,12,12
11280,73568,OK,Oklahoma,Temple,Cotton,530000.0,3,0,0,3,0
11281,75155,TX,Texas,Rice,Navarro,237496.0,12,0,0,12,0
11282,98404,WA,Washington,Tacoma,Pierce,432790.0,12,12,8,12,10
11283,30080,GA,Georgia,Smyrna,Cobb,364798.0,12,12,12,12,12
11284,38251,TN,Tennessee,Puryear,Henry,612500.0,4,0,0,4,0
11285,92661,CA,California,Newport Beach,Orange,2886112.0,12,12,12,12,7
11286,88416,NM,New Mexico,Conchas Dam,San Miguel,194571.0,7,0,0,7,0
11287,7857,NJ,New Jersey,Netcong,Morris,344681.0,12,12,0,12,0
11288,74457,OK,Oklahoma,Proctor,Adair,199909.0,11,0,0,11,0
11289,66072,KS,Kansas,Parker,Linn,134000.0,6,0,0,6,0
11290,14873,NY,New York,Prattsburgh,Steuben,97429.0,12,0,0,12,0
11291,33128,FL,Florida,Miami,Miami-Dade,301210.0,12,5,12,2,0
11292,33545,FL,Florida,Wesley Chapel,Pasco,319202.0,12,0,0,12,12
11293,98101,WA,Washington,Seattle,King,715467.0,12,0,12,0,2
11294,76802,TX,Texas,Early,Brown,226621.0,12,0,0,12,0
11295,60180,IL,Illinois,Union,McHenry,359625.0,12,0,0,12,0
11296,72046,AR,Arkansas,England,Lonoke,176350.0,12,0,0,12,0
11297,98121,WA,Washington,Seattle,King,633612.0,12,0,12,0,0
11298,55435,MN,Minnesota,Minneapolis,Hennepin,404567.0,12,3,12,12,12
11299,96727,HI,Hawaii,Honokaa,Hawaii,620173.0,12,7,0,12,0
11300,98115,WA,Washington,Seattle,King,806062.0,12,12,12,12,12
11301,46235,IN,Indiana,Indianapolis,Marion,265009.0,12,4,12,12,0
11302,8038,NJ,New Jersey,Hancocks Bridge,Salem,138091.0,11,0,0,8,3
11303,30650,GA,Georgia,Madison,Morgan,365421.0,12,0,4,12,0
11304,13607,NY,New York,Alexandria Bay,Jefferson,195355.0,12,5,0,12,0
11305,2743,MA,Massachusetts,Acushnet,Bristol,385114.0,12,6,0,12,0
11306,21140,MD,Maryland,Riva,Anne Arundel,560742.0,12,0,0,12,10
11307,72104,AR,Arkansas,Malvern,Hot Spring,136478.0,12,3,0,12,0
11308,56315,MN,Minnesota,Brandon,Douglas,232371.0,12,0,0,12,0
11309,72068,AR,Arkansas,Higginson,White,124250.0,9,0,0,9,0
11310,31217,GA,Georgia,Macon,Bibb,106287.0,12,6,0,12,0
11311,19372,PA,Pennsylvania,Thorndale,Chester,282381.0,12,0,0,12,12
11312,60407,IL,Illinois,Braceville,Grundy,166882.0,12,0,0,12,0
11313,15376,PA,Pennsylvania,West Alexander,Washington,237262.0,11,0,0,11,0
11314,17347,PA,Pennsylvania,Mount Wolf,York,203776.0,12,2,0,12,12
11315,55328,MN,Minnesota,Delano,Wright,353396.0,12,0,3,12,12
11316,19127,PA,Pennsylvania,Philadelphia,Philadelphia,325593.0,12,6,11,9,12
11317,38030,TN,Tennessee,Finley,Dyer,144000.0,3,0,0,3,0
11318,4489,ME,Maine,Stillwater,Penobscot,171250.0,6,0,0,6,0
11319,7023,NJ,New Jersey,Fanwood,Union,542434.0,12,8,0,12,0
11320,23192,VA,Virginia,Montpelier,Hanover,436761.0,12,0,0,12,0
11321,73068,OK,Oklahoma,Noble,Cleveland,155420.0,12,6,0,12,0
11322,6254,CT,Connecticut,North Franklin,New London,299854.0,12,3,0,12,0
11323,43560,OH,Ohio,Sylvania,Lucas,249104.0,12,3,12,12,0
11324,95307,CA,California,Ceres,Stanislaus,440359.0,12,12,3,12,0
